,URI,birthDate,birthPlace_label,birthPlace,office,mayorCity,termStart,termEnd,name,birthPlaceLat,birthPlaceLon,cityLat,cityLon,gender,distance,startAge,endAge,termLength
369,http://dbpedia.org/resource/John_G._Nichols,1812-12-29,{Canandaigua (city) New York|New York},"{http://dbpedia.org/resource/Canandaigua_(city),_New_York|http://dbpedia.org/resource/New_York}",Mayor of Los Angeles,Los Angeles,,,John G. Nichols,42.887501,-77.28166999999999,34.049999,-118.25,male,3658.130708233267,,,
370,http://dbpedia.org/resource/John_H._Moores,1821-06-26,Huntsville Alabama,"http://dbpedia.org/resource/Huntsville,_Alabama",Mayor ofSalem Oregon,Salem Oregon,,,John H. Moores,34.700001,-86.584999,44.930832,-123.028893,male,3279.2361276820984,,,
371,http://dbpedia.org/resource/John_H._Wilson_(Hawaii),1871-12-15,{Hawaii|Honolulu},{http://dbpedia.org/resource/Hawaii|http://dbpedia.org/resource/Honolulu},Mayor of Honolulu,Honolulu,1920.0,1927.0,John H. Wilson (Hawaii),,,21.299999,-157.816666,male,,49.0,56.0,7.0
372,http://dbpedia.org/resource/John_Hardgrave,1826-04-14,{Ireland|Ardee},{http://dbpedia.org/resource/Ireland|http://dbpedia.org/resource/Ardee},Mayor of Brisbane,Brisbane,1868.0,1869.0,John Hardgrave,,,,,male,,42.0,43.0,1.0
373,http://dbpedia.org/resource/John_Havelock_Parker,1929-02-02,Didsbury Alberta,"http://dbpedia.org/resource/Didsbury,_Alberta",Mayor of Yellowknife,Yellowknife,1964.0,,John Havelock Parker,51.665833,-114.131111,,,male,,35.0,,
374,http://dbpedia.org/resource/John_Hyde_(Australian_state_politician),1957-10-13,Hamilton Victoria,"http://dbpedia.org/resource/Hamilton,_Victoria",Mayor of theTown of Vincent,theTown of Vincent,1999.0,2001.0,John Hyde (Australian state politician),,,,,male,,42.0,44.0,2.0
375,http://dbpedia.org/resource/John_Jay_Lee,1955-08-20,{United Kingdom|RAF South Ruislip|England|Middlesex},{http://dbpedia.org/resource/United_Kingdom|http://dbpedia.org/resource/RAF_South_Ruislip|http://dbpedia.org/resource/England|http://dbpedia.org/resource/Middlesex},Mayor of North Las Vegas,North Las Vegas,,,John Jay Lee,,,36.228611,-115.146667,male,,,,
376,http://dbpedia.org/resource/John_L._Bacon,1878-11-03,Illinois,http://dbpedia.org/resource/Illinois,Mayor of San Diego,San Diego,,,John L. Bacon,,,32.715,-117.162498,male,,,,
377,http://dbpedia.org/resource/John_Peyton_(U.S._politician),1964-07-28,Jacksonville Florida,"http://dbpedia.org/resource/Jacksonville,_Florida",Mayor of Jacksonville,Jacksonville,,,John Peyton (U.S. politician),30.336945,-81.661392,30.336945,-81.661392,male,0.0,,,
378,http://dbpedia.org/resource/John_Powell_(Canadian_politician),1809-06-19,Upper Canada,http://dbpedia.org/resource/Upper_Canada,Mayor of Toronto,Toronto,1838.0,1840.0,John Powell (Politiker),,,43.700001,-79.400002,male,,29.0,31.0,2.0
379,http://dbpedia.org/resource/John_R._MacDonald,1857-03-30,{Vermont|Washington County Vermont|Moretown Vermont},"{http://dbpedia.org/resource/Vermont|http://dbpedia.org/resource/Washington_County,_Vermont|http://dbpedia.org/resource/Moretown,_Vermont}",Mayor of the City of Flint Michigan,the City of Flint Michigan,1914.0,1915.0,John R. MacDonald,,,,,male,,57.0,58.0,1.0
380,http://dbpedia.org/resource/John_Sinclair_(mayor),1827-12-08,{Govan|Scotland|Lanarkshire},{http://dbpedia.org/resource/Govan|http://dbpedia.org/resource/Scotland|http://dbpedia.org/resource/Lanarkshire},Mayor of Brisbane,Brisbane,1880.0,1881.0,John Sinclair (mayor),,,,,male,,53.0,54.0,1.0
381,http://dbpedia.org/resource/John_T._Alsop,1874-08-10,Enfield North Carolina,"http://dbpedia.org/resource/Enfield,_North_Carolina",Mayor of Jacksonville,Jacksonville,1923.0,1937.0,John T. Alsop,36.179722,-77.668892,30.336945,-81.661392,male,747.6044155670592,49.0,63.0,14.0
382,http://dbpedia.org/resource/John_T._Hoffman,1828-01-10,Ossining (town) New York,"http://dbpedia.org/resource/Ossining_(town),_New_York",Mayor of New York City,New York City,1866.0,,جون تومسون هوفمان,41.162632,-73.861595,40.7127,-74.005898,male,51.445255398482004,38.0,,
383,http://dbpedia.org/resource/John_T._Monroe,1822-05-06,Howard County Missouri,"http://dbpedia.org/resource/Howard_County,_Missouri",Mayor of New Orleans,New Orleans,,,John T. Monroe,,,29.950001,-90.070557,male,,,,
384,http://dbpedia.org/resource/John_Townsend_(mayor),1783-06-14,Sterling New York,"http://dbpedia.org/resource/Sterling,_New_York",Mayor of Albany New York,Albany New York,,,John Townsend (mayor),43.316666,-76.666664,42.651714,-73.76209300000001,male,247.3967721172318,,,
385,http://dbpedia.org/resource/John_W._Lane,1835-02-22,Kentucky,http://dbpedia.org/resource/Kentucky,Mayor ofDallas Texas,Dallas Texas,1866.0,1866.0,John W. Lane,,,32.775833,-96.796669,male,,31.0,31.0,0.0
386,http://dbpedia.org/resource/John_W._McDonald,1878-05-21,{Vaughan|Ontario},{http://dbpedia.org/resource/Vaughan|http://dbpedia.org/resource/Ontario},Mayor ofFort MacleodAlberta,Fort MacleodAlberta,,,John W. McDonald,43.833332,-79.5,,,male,,,,
387,http://dbpedia.org/resource/John_W._Smith_(Detroit_mayor),1882-04-12,{Detroit|Michigan},{http://dbpedia.org/resource/Detroit|http://dbpedia.org/resource/Michigan},Mayor of Detroit Michigan,Detroit Michigan,1924.0,1928.0,John W. Smith,42.33139,-83.04583000000001,42.33139,-83.04583000000001,male,0.0,42.0,46.0,4.0
388,http://dbpedia.org/resource/John_Wentworth_(Illinois),1815-03-05,Sandwich New Hampshire,"http://dbpedia.org/resource/Sandwich,_New_Hampshire",Mayor of Chicago,Chicago,1857.0,1858.0,John Wentworth (Illinois),43.790833,-71.41111,41.836945,-87.68472299999999,male,1341.968323884884,42.0,43.0,1.0
389,http://dbpedia.org/resource/Johnny_DuPree,1953-11-18,{Georgia (U.S. state)|Fort Benning},{http://dbpedia.org/resource/Georgia_(U.S._state)|http://dbpedia.org/resource/Fort_Benning},Mayor ofHattiesburg Mississippi,Hattiesburg Mississippi,,,Johnny DuPree,,,,,male,,,,
390,http://dbpedia.org/resource/Jon_Porter,1955-05-16,Fort Dodge Iowa,"http://dbpedia.org/resource/Fort_Dodge,_Iowa",Mayor ofBoulder City,Boulder City,1987.0,1991.0,Jon Porter,,,35.978611,-114.832497,male,,32.0,36.0,4.0
391,http://dbpedia.org/resource/Jonathan_Howes,1937-04-11,Knoxville Tennessee,"http://dbpedia.org/resource/Knoxville,_Tennessee",Mayor of Chapel Hill North Carolina,Chapel Hill North Carolina,1987.0,1991.0,Jonathan Howes,35.972778000000005,-83.942223,,,male,,50.0,54.0,4.0
392,http://dbpedia.org/resource/Jonathan_Scoville,{1830-07-14|1834-07-14},Salisbury Connecticut,"http://dbpedia.org/resource/Salisbury,_Connecticut",Mayor of Buffalo,Buffalo,,,Jonathan Scoville,41.985001000000004,-73.422226,,,male,,,,
393,http://dbpedia.org/resource/Jos_Wienen,1960-10-03,{Netherlands|Ridderkerk},{http://dbpedia.org/resource/Netherlands|http://dbpedia.org/resource/Ridderkerk},Mayor ofKatwijk,Katwijk,,,Jos Wienen,,,52.200001,4.4166669999999995,male,,,,
394,http://dbpedia.org/resource/Darryn_Lyons,1965-08-19,{Geelong|Victoria (Australia)|Australia},{http://dbpedia.org/resource/Geelong|http://dbpedia.org/resource/Victoria_(Australia)|http://dbpedia.org/resource/Australia},Mayor of Geelong,Geelong,,,Darryn Lyons,,,,,male,,,,
395,http://dbpedia.org/resource/Daryl_Bennett,1948-05-27,{Peterborough Ontario|Ontario},"{http://dbpedia.org/resource/Peterborough,_Ontario|http://dbpedia.org/resource/Ontario}",Mayor ofPeterboroughOntario,PeterboroughOntario,,,Daryl Bennett,44.298889,-78.32,,,male,,,,
396,http://dbpedia.org/resource/Dave_Bing,1943-11-24,Washington D.C.,"http://dbpedia.org/resource/Washington,_D.C.",Mayor of Detroit,Detroit,,,Dave Bing,38.904724,-77.016388,42.33139,-83.04583000000001,male,635.0721658549792,,,
397,http://dbpedia.org/resource/Dave_Cull,1950-04-01,Invercargill,http://dbpedia.org/resource/Invercargill,Mayor of Dunedin,Dunedin,,,Dave Cull,,,-45.866665000000005,170.5,male,,,,
398,http://dbpedia.org/resource/David_A._Bowers,1952-05-11,{Cortland New York|United States|New York},"{http://dbpedia.org/resource/Cortland,_New_York|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/New_York}",Mayor of Roanoke Virginia,Roanoke Virginia,,,David A. Bowers,42.600555,-76.181389,,,male,,,,
399,http://dbpedia.org/resource/David_B._Cohen_(mayor),1947-09-02,Boston,http://dbpedia.org/resource/Boston,Mayor of Newton Massachusetts,Newton Massachusetts,,,David B. Cohen (mayor),42.358055,-71.063614,,,male,,,,
400,http://dbpedia.org/resource/David_Cicilline,1961-07-15,Providence Rhode Island,"http://dbpedia.org/resource/Providence,_Rhode_Island",Mayor of Providence Rhode Island,Providence Rhode Island,,,David Cicilline,41.823612,-71.422226,41.823612,-71.422226,male,0.0,,,
401,http://dbpedia.org/resource/David_H._Rodgers,1923-08-10,New Albany Indiana,"http://dbpedia.org/resource/New_Albany,_Indiana",Mayor of Spokane Washington,Spokane Washington,,,David H. Rodgers,38.301933,-85.821442,,,male,,,,
402,http://dbpedia.org/resource/David_Oppenheimer,1834-01-01,{Kingdom of Bavaria|Blieskastel},{http://dbpedia.org/resource/Kingdom_of_Bavaria|http://dbpedia.org/resource/Blieskastel},Mayor of Vancouver,Vancouver,1888.0,1891.0,David Oppenheimer,,,49.25,-123.099998,male,,54.0,57.0,3.0
403,http://dbpedia.org/resource/David_R._Cuthbertson,1868-05-05,Taymouth Township Michigan,"http://dbpedia.org/resource/Taymouth_Township,_Michigan",Mayor of the City of Flint Michigan,the City of Flint Michigan,1923.0,1924.0,David R. Cuthbertson,43.242779,-83.873886,,,male,,55.0,56.0,1.0
404,http://dbpedia.org/resource/David_Smolansky,1985-05-27,{Venezuela|Caracas},{http://dbpedia.org/resource/Venezuela|http://dbpedia.org/resource/Caracas},Mayor ofEl Hatillo Municipality,El Hatillo Municipality,,,David Smolansky,,,,,male,,,,
405,http://dbpedia.org/resource/Daviz_Simango,1964-02-07,Tanganyika,http://dbpedia.org/resource/Tanganyika,Mayor ofBeira,Beira,2003.0,,Daviz Simango,,,,,male,,39.0,,
406,http://dbpedia.org/resource/Davíð_Oddsson,1948-01-17,{Iceland|Reykjavík},{http://dbpedia.org/resource/Iceland|http://dbpedia.org/resource/Reykjavík},Mayor of Reykjavik,Reykjavik,,,Davíð Oddsson,,,,,male,,,,
407,http://dbpedia.org/resource/Dean_Knudson,1961-04-29,Mayville North Dakota,"http://dbpedia.org/resource/Mayville,_North_Dakota",Mayor of Hudson Wisconsin,Hudson Wisconsin,,,Dean Knudson,47.499722,-97.325554,,,male,,,,
408,http://dbpedia.org/resource/Deedee_Corradini,1944-04-11,{Rhode Island|United States|Providence Rhode Island},"{http://dbpedia.org/resource/Rhode_Island|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/Providence,_Rhode_Island}",Mayor of Salt Lake City,Salt Lake City,1992.0,,Deedee Corradini,,,40.75,-111.88333100000001,female,,48.0,,
409,http://dbpedia.org/resource/Dennis_Cochrane,1950-10-26,{Moncton|New Brunswick},{http://dbpedia.org/resource/Moncton|http://dbpedia.org/resource/New_Brunswick},Mayor ofMonctonNew Brunswick,MonctonNew Brunswick,1984.0,1988.0,Dennis Cochrane,46.132778,-64.771385,,,male,,34.0,38.0,4.0
410,http://dbpedia.org/resource/Alberto_Prebisch,1899-02-01,{Buenos Aires|Argentina},{http://dbpedia.org/resource/Buenos_Aires|http://dbpedia.org/resource/Argentina},Mayor of Buenos Aires,Buenos Aires,,,Alberto Prebisch,,,,,male,,,,
411,http://dbpedia.org/resource/Alexander_Moncur,1888-03-08,{Victoria (Australia)|Melbourne},{http://dbpedia.org/resource/Victoria_(Australia)|http://dbpedia.org/resource/Melbourne},Mayor of Rotorua,Rotorua,1935.0,1943.0,Alexander Moncur,,,-38.137778999999995,176.251389,male,,47.0,55.0,8.0
412,http://dbpedia.org/resource/Alexander_Sakkers,1948-05-28,{Delft|Netherlands},{http://dbpedia.org/resource/Delft|http://dbpedia.org/resource/Netherlands},Mayor of Eindhoven,Eindhoven,2000.0,2003.0,Alexander Sakkers,52.011738,4.359208,51.433334,5.483333,male,100.59356619736583,52.0,55.0,3.0
413,http://dbpedia.org/resource/Alexander_St._Clair-Abrams,1845-03-10,New Orleans,http://dbpedia.org/resource/New_Orleans,Mayor ofTavares Florida,Tavares Florida,,1893.0,Alexander St. Clair-Abrams,29.950001,-90.070557,,,male,,,48.0,
414,http://dbpedia.org/resource/Alfred_Brandon_(mayor),1854-12-12,{Wellington|New Zealand},{http://dbpedia.org/resource/Wellington|http://dbpedia.org/resource/New_Zealand},Mayor of Wellington,Wellington,1894.0,1894.0,Alfred Brandon (mayor),-41.288887,174.777222,-41.288887,174.777222,male,0.0,40.0,40.0,0.0
415,http://dbpedia.org/resource/Alfred_John_Raymond,1856-02-01,{Bristol|Clifton Bristol|England},"{http://dbpedia.org/resource/Bristol|http://dbpedia.org/resource/Clifton,_Bristol|http://dbpedia.org/resource/England}",Mayor of Brisbane,Brisbane,1912.0,1912.0,Alfred John Raymond,51.450001,-2.583333,,,male,,56.0,56.0,0.0
416,http://dbpedia.org/resource/Alfred_N._Phillips,1894-04-23,{Connecticut|Darien Connecticut},"{http://dbpedia.org/resource/Connecticut|http://dbpedia.org/resource/Darien,_Connecticut}",Mayor of Stamford Connecticut,Stamford Connecticut,1923.0,1924.0,Alfred N. Phillips,,,41.052776,-73.538887,male,,29.0,30.0,1.0
417,http://dbpedia.org/resource/Alfred_Vanderpuije,1955-11-04,{Ghana|Jamestown/Usshertown Accra},"{http://dbpedia.org/resource/Ghana|http://dbpedia.org/resource/Jamestown/Usshertown,_Accra}",Mayor of Accra,Accra,2009.0,,Alfred Vanderpuije,,,,,male,,54.0,,
418,http://dbpedia.org/resource/Alireza_Novin,1961-02-27,{Iran|Tabriz},{http://dbpedia.org/resource/Iran|http://dbpedia.org/resource/Tabriz},Mayor of Tabriz,Tabriz,,,Alireza Novin,,,,,male,,,,
419,http://dbpedia.org/resource/Allan_Fung,{1970-02-23|1970-02-25},{Rhode Island|United States|Providence Rhode Island},"{http://dbpedia.org/resource/Rhode_Island|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/Providence,_Rhode_Island}",Mayor ofCranston,Cranston,,,Allan Fung,,,,,male,,,,
420,http://dbpedia.org/resource/Allan_Johnston_(politician),1904-09-28,London Ontario,"http://dbpedia.org/resource/London,_Ontario",Mayor ofLondonOntario,LondonOntario,1939.0,1940.0,Allan Johnston (politician),42.9837,-81.249702,,,male,,35.0,36.0,1.0
421,http://dbpedia.org/resource/Allan_L._Rellon,1969-05-05,{Philippines|Davao del Norte|Samal Davao del Norte},"{http://dbpedia.org/resource/Philippines|http://dbpedia.org/resource/Davao_del_Norte|http://dbpedia.org/resource/Samal,_Davao_del_Norte}",Mayor ofTagum City,Tagum City,,,Allan L. Rellon,,,,,male,,,,
422,http://dbpedia.org/resource/Alvin_Brown,1961-12-15,Beaufort South Carolina,"http://dbpedia.org/resource/Beaufort,_South_Carolina",Mayor of Jacksonville,Jacksonville,,,Alvin Brown,32.431946,-80.68944499999999,30.336945,-81.661392,male,250.39762339061133,,,
423,http://dbpedia.org/resource/Amelia_Gordon,1919-09-04,{Zambales|Castillejos|Insular Government of the Philippine Islands},{http://dbpedia.org/resource/Zambales|http://dbpedia.org/resource/Castillejos|http://dbpedia.org/resource/Insular_Government_of_the_Philippine_Islands},Mayor ofOlongapo City,Olongapo City,,,Amelia Gordon,,,,,female,,,,
424,http://dbpedia.org/resource/Dieter_Reiter,1958-05-19,Rain Swabia,"http://dbpedia.org/resource/Rain,_Swabia",Mayor of Munich,Munich,,,Dieter Reiter,,,,,male,,,,
425,http://dbpedia.org/resource/Dietrich_Möller,1937-11-03,Dortmund,http://dbpedia.org/resource/Dortmund,Mayor of Marburg,Marburg,,,Dietrich Möller (Politiker),,,,,male,,,,
426,http://dbpedia.org/resource/Dimitrie_Bogos,1889-06-14,{Lăpușna County|Grozești Nisporeni|Grozești_Lăpușna_County},"{http://dbpedia.org/resource/Lăpușna_County|http://dbpedia.org/resource/Grozești,_Nisporeni|http://dbpedia.org/resource/Grozești,_Lăpușna_County}",Mayor of Chișinău,Chișinău,1917.0,1918.0,"Богос, Дмитрий Дмитриевич",,,,,male,,28.0,29.0,1.0
427,http://dbpedia.org/resource/Don_Gerard,1965-10-31,Chicago,http://dbpedia.org/resource/Chicago,Mayor ofChampaign,Champaign,,,Don Gerard,41.836945,-87.68472299999999,40.115002000000004,-88.27278100000001,male,197.60757847178473,,,
428,http://dbpedia.org/resource/Don_Wesely,1954-03-30,{Nebraska|David City Nebraska|United States},"{http://dbpedia.org/resource/Nebraska|http://dbpedia.org/resource/David_City,_Nebraska|http://dbpedia.org/resource/United_States}",Mayor of Lincoln,Lincoln,1979.0,1999.0,Don Wesely,,,,,male,,25.0,45.0,20.0
429,http://dbpedia.org/resource/Donald_D._Clancy,1921-07-24,Cincinnati,http://dbpedia.org/resource/Cincinnati,Mayor of Cincinnati,Cincinnati,1957.0,1960.0,Donald D. Clancy,,,,,male,,36.0,39.0,3.0
430,http://dbpedia.org/resource/Donald_Dean_Summerville,1915-08-04,{Toronto|Ontario},{http://dbpedia.org/resource/Toronto|http://dbpedia.org/resource/Ontario},Mayor of Toronto,Toronto,1963.0,1963.0,Donald Dean Summerville,43.700001,-79.400002,43.700001,-79.400002,male,0.0,48.0,48.0,0.0
431,http://dbpedia.org/resource/Douglas_Gunn,1841-08-31,Wheelersburg Ohio,"http://dbpedia.org/resource/Wheelersburg,_Ohio",Mayor of San Diego,San Diego,,,Douglas Gunn,38.733779999999996,-82.842499,32.715,-117.162498,male,3148.2510258539705,,,
432,http://dbpedia.org/resource/Douglas_Strawbridge,1908-10-21,Nelson New Zealand,"http://dbpedia.org/resource/Nelson,_New_Zealand",Mayor of Nelson,Nelson,1962.0,1968.0,Douglas Strawbridge,-41.5,172.833328,,,male,,54.0,60.0,6.0
433,http://dbpedia.org/resource/Dubravka_Šuica,1957-05-20,{Croatia|Dubrovnik},{http://dbpedia.org/resource/Croatia|http://dbpedia.org/resource/Dubrovnik},Mayor ofDubrovnik,Dubrovnik,,,Dubravka Šuica,,,,,female,,,,
434,http://dbpedia.org/resource/Dudley_S._Gregory,1800-02-05,Redding Connecticut,"http://dbpedia.org/resource/Redding,_Connecticut",Mayor of Jersey City,Jersey City,,,Dudley S. Gregory,41.304443,-73.392776,40.714001,-74.070999,male,86.83001164931237,,,
435,http://dbpedia.org/resource/Duncan_Fletcher_McCuaig,1889-08-26,{Oro-Medonte|Ontario},{http://dbpedia.org/resource/Oro-Medonte|http://dbpedia.org/resource/Ontario},Mayor ofBarrieOntario,BarrieOntario,1928.0,1931.0,Duncan Fletcher McCuaig,44.566666,-79.583336,,,male,,39.0,42.0,3.0
436,http://dbpedia.org/resource/Dwight_R._Winter,1887-11-22,Springfield Massachusetts,"http://dbpedia.org/resource/Springfield,_Massachusetts",Mayor of Springfield Massachusetts,Springfield Massachusetts,1930.0,1933.0,Dwight R. Winter,42.101387,-72.59027900000001,42.101387,-72.59027900000001,male,0.0,43.0,46.0,3.0
437,http://dbpedia.org/resource/E.R._Ejercito,1963-10-05,{Philippines|Laguna (province)|Pagsanjan},{http://dbpedia.org/resource/Philippines|http://dbpedia.org/resource/Laguna_(province)|http://dbpedia.org/resource/Pagsanjan},Mayor ofPagsanjan Laguna,Pagsanjan Laguna,,,Emilio Ramon Ejercito,,,,,male,,,,
438,http://dbpedia.org/resource/E._H._Crump,1874-10-02,Holly Springs Mississippi,"http://dbpedia.org/resource/Holly_Springs,_Mississippi",Mayor of Memphis,Memphis,1910.0,1915.0,E. H. Crump,34.773334999999996,-89.446388,35.1175,-89.97110699999999,male,61.214039348401286,36.0,41.0,5.0
439,http://dbpedia.org/resource/Earl_F._Johnson,1868-03-30,Thetford Township Michigan,"http://dbpedia.org/resource/Thetford_Township,_Michigan",Mayor of the City of Flint Michigan,the City of Flint Michigan,1916.0,1917.0,Earl F. Johnson,,,,,male,,48.0,49.0,1.0
440,http://dbpedia.org/resource/Earle_Cabell,1906-10-27,Dallas County Texas,"http://dbpedia.org/resource/Dallas_County,_Texas",Mayor of Dallas,Dallas,1961.0,,ايرل كابيل,,,32.775833,-96.796669,male,,55.0,,
441,http://dbpedia.org/resource/Randy_Christmas,1920-10-14,Ocilla Georgia,"http://dbpedia.org/resource/Ocilla,_Georgia",Mayor of Miami,Miami,1955.0,1957.0,Randy Christmas,31.598612,-83.25,25.775278,-80.208885,male,711.6914264445022,35.0,37.0,2.0
442,http://dbpedia.org/resource/Rebeca_Cofré,1962-08-23,{Chile|Santiago|Providencia Chile},"{http://dbpedia.org/resource/Chile|http://dbpedia.org/resource/Santiago|http://dbpedia.org/resource/Providencia,_Chile}",Mayor ofChépica,Chépica,,,Rebeca Cofré,,,-34.733334,-71.283333,female,,,,
443,http://dbpedia.org/resource/Reggie_Joule,1952-07-14,Nome Alaska,"http://dbpedia.org/resource/Nome,_Alaska",Mayor of theNorthwest Arctic Borough Alaska,theNorthwest Arctic Borough Alaska,,,Reggie Joule,64.50389100000001,-165.399445,,,male,,,,
444,http://dbpedia.org/resource/Ricardo_Rio,1972-11-21,{Portugal|Braga},{http://dbpedia.org/resource/Portugal|http://dbpedia.org/resource/Braga},Mayor of Braga,Braga,,,Ricardo Rio,,,,,male,,,,
445,http://dbpedia.org/resource/Richard_Mott,1804-07-21,Mamaroneck (village) New York,"http://dbpedia.org/resource/Mamaroneck_(village),_New_York",Mayor of Toledo Ohio,Toledo Ohio,1845.0,1846.0,Richard Mott,40.949165,-73.733612,,,male,,41.0,42.0,1.0
446,http://dbpedia.org/resource/Richard_Riordan,1930-05-01,{New York City|United States|New York},{http://dbpedia.org/resource/New_York_City|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/New_York},Mayor of Los Angeles,Los Angeles,,,Richard Riordan,40.7127,-74.005898,34.049999,-118.25,male,3933.913870456975,,,
447,http://dbpedia.org/resource/Richard_Walls,1937-10-09,Dunedin,http://dbpedia.org/resource/Dunedin,Mayor of Dunedin,Dunedin,1975.0,1978.0,Richard Walls,-45.866665000000005,170.5,-45.866665000000005,170.5,male,0.0,38.0,41.0,3.0
448,http://dbpedia.org/resource/Rick_Austin_(politician),1966-06-06,Georgia (U.S. state),http://dbpedia.org/resource/Georgia_(U.S._state),Mayor ofDemorest Georgia,Demorest Georgia,2009.0,,Rick Austin (politician),,,,,male,,43.0,,
449,http://dbpedia.org/resource/Rick_Keene,1957-11-16,{California|Crescent City California},"{http://dbpedia.org/resource/California|http://dbpedia.org/resource/Crescent_City,_California}",Mayor of Chico California,Chico California,2002.0,2008.0,Rick Keene,,,,,male,,45.0,51.0,6.0
450,http://dbpedia.org/resource/Rick_Kriseman,1962-08-02,{Detroit|Michigan|United States},{http://dbpedia.org/resource/Detroit|http://dbpedia.org/resource/Michigan|http://dbpedia.org/resource/United_States},Mayor ofSt. Petersburg,St. Petersburg,,,ريك كريسمان,42.33139,-83.04583000000001,,,male,,,,
451,http://dbpedia.org/resource/Clyde_G._Trammell,1892-07-22,{Polk County Florida|Lakeland Florida|Florida},"{http://dbpedia.org/resource/Polk_County,_Florida|http://dbpedia.org/resource/Lakeland,_Florida|http://dbpedia.org/resource/Florida}",Mayor of Melbourne Florida,Melbourne Florida,1929.0,1933.0,Clyde G. Trammell,,,28.116667,-80.63333100000001,male,,37.0,41.0,4.0
452,http://dbpedia.org/resource/Coleen_Seng,1936-02-08,{Council Bluffs Iowa|United States|Iowa},"{http://dbpedia.org/resource/Council_Bluffs,_Iowa|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/Iowa}",Mayor of Lincoln,Lincoln,,,Coleen Seng,41.25,-95.86666899999999,,,female,,,,
453,http://dbpedia.org/resource/Cristian_Popescu_Piedone,1963-02-15,{Bucharest|Socialist Republic of Romania},{http://dbpedia.org/resource/Bucharest|http://dbpedia.org/resource/Socialist_Republic_of_Romania},Mayor of Bucharest's Sector 4,Bucharest's Sector 4,2008.0,,Cristian Popescu Piedone,,,,,male,,45.0,,
454,http://dbpedia.org/resource/Curry_Carter,1892-04-17,Washington Virginia,"http://dbpedia.org/resource/Washington,_Virginia",Mayor ofStaunton Virginia,Staunton Virginia,1936.0,1938.0,Curry Carter,,,,,male,,44.0,46.0,2.0
455,http://dbpedia.org/resource/Damien_Marchesseault,1818-04-01,{Canada|Saint-Antoine-sur-Richelieu Quebec},"{http://dbpedia.org/resource/Canada|http://dbpedia.org/resource/Saint-Antoine-sur-Richelieu,_Quebec}",Mayor of Los Angeles,Los Angeles,,,Damien Marchesseault,,,34.049999,-118.25,male,,,,
456,http://dbpedia.org/resource/Dan_Williams_(politician),1942-06-06,Limestone County Alabama,"http://dbpedia.org/resource/Limestone_County,_Alabama",Mayor ofAthens Alabama,Athens Alabama,1992.0,,Dan Williams (politician),,,,,male,,50.0,,
457,http://dbpedia.org/resource/Daniel_A._Whelton,1872-01-21,Boston,http://dbpedia.org/resource/Boston,Mayor of Boston Massachusetts,Boston Massachusetts,1905.0,1906.0,Daniel A. Whelton,42.358055,-71.063614,42.358055,-71.063614,male,0.0,33.0,34.0,1.0
458,http://dbpedia.org/resource/Daniel_D._Whitney,1819-01-31,Oyster Bay (town) New York,"http://dbpedia.org/resource/Oyster_Bay_(town),_New_York",Mayor of Brooklyn,Brooklyn,1886.0,1887.0,Daniel D. Whitney,40.759445,-73.50277700000001,40.624722,-73.99028,male,43.71908438752903,67.0,68.0,1.0
459,http://dbpedia.org/resource/Daniel_Hoan,1881-03-12,Waukesha Wisconsin,"http://dbpedia.org/resource/Waukesha,_Wisconsin",Mayor of Milwaukee,Milwaukee,1916.0,1940.0,Daniel Hoan,,,43.049999,-87.955833,male,,35.0,59.0,24.0
460,http://dbpedia.org/resource/Vilma_Santos,1953-11-03,{Philippines|Tarlac|Bamban Tarlac},"{http://dbpedia.org/resource/Philippines|http://dbpedia.org/resource/Tarlac|http://dbpedia.org/resource/Bamban,_Tarlac}",Mayor of Lipa City,Lipa City,,,Vilma Santos,,,,,female,,,,
461,http://dbpedia.org/resource/Vincent_Thomas_(mayor),1922-09-20,Norfolk Virginia,"http://dbpedia.org/resource/Norfolk,_Virginia",Mayor ofNorfolk Virginia,Norfolk Virginia,,,Vincent Thomas (mayor),36.916668,-76.199997,,,male,,,,
462,http://dbpedia.org/resource/Viorel_Oancea,1944-12-08,{Romania|Brașov},{http://dbpedia.org/resource/Romania|http://dbpedia.org/resource/Brașov},Mayor of Timișoara,Timișoara,,,Viorel Oancea,,,,,male,,,,
463,http://dbpedia.org/resource/Virgil_Bernero,1964-03-31,{Michigan|Pontiac Michigan|United States},"{http://dbpedia.org/resource/Michigan|http://dbpedia.org/resource/Pontiac,_Michigan|http://dbpedia.org/resource/United_States}",Mayor of Lansing,Lansing,,,Virgil Bernero,,,42.733612,-84.546669,male,,,,
464,http://dbpedia.org/resource/Vitalijus_Satkevičius,1961-03-25,{Soviet Union|Paežeris_Panevėžys_district},"{http://dbpedia.org/resource/Soviet_Union|http://dbpedia.org/resource/Paežeris,_Panevėžys_district}",Mayor of Panevėžys,Panevėžys,2008.0,2011.0,Vitalijus Satkevičius,,,,,male,,47.0,50.0,3.0
